DE0 143,DE0 143-x
DE0 143,DE0 8
FR0 18,FR0 29
FR0 18,FR0 18-x
FR0 18,FR0 98
PL0 25,PL0 25-x
PL0 25,PL0 6
BG0 5,BG0 2
GB4 76,GB4 76-x
GB4 76,GB4 17
GB4 79,GB4 4
GB4 79,GB4 86
GB4 79,GB4 79-x
GB4 6-x,GB4 6
DK0 3-x,DK0 3
NL0 36,NL0 15
NL0 36,NL0 36-x
FR0 37,FR0 73
FR0 37,FR0 153
FR0 37,FR0 37-x
PL0 6,PL0 12
PL0 6,PL0 19
PL0 6,PL0 6-x
FR0 127,FR0 127-x
FR0 127,FR0 37
NL0 4-x,NL0 4
SK0 0,SK0 3
SK0 0,SK0 0-x
FR0 124,FR0 53
ES0 5,ES0 70
ES0 5,ES0 5-x
ES0 5,ES0 27
ES0 5,ES0 75
DE0 96,DE0 120
DE0 96,DE0 96-x
ES0 72-x,ES0 72
DE0 25,DE0 25-x
DE0 25,DE0 35
PL0 12,PL0 12-x
PL0 12,PL0 38
PL0 12,PL0 41
SE6 22,SE6 22-x
AT0 5,AT0 5-x
AT0 5,AT0 0
FR0 7,FR0 7-x
FR0 7,FR0 55
FR0 7,FR0 13
FR0 7,FR0 48
GB4 17,GB4 32
DE0 39,DE0 39-x
DE0 39,DE0 92
DE0 39,DE0 26
ES0 41,ES0 52
ES0 41,ES0 11
ES0 41,ES0 20
ES0 41,ES0 41-x
CH0 0,CH0 11
CH0 0,IT0 98
DE0 57-x,DE0 57
FR0 123,FR0 155
FR0 123,FR0 123-x
RS0 10,RS0 10-x
RS0 10,RS0 6
IT0 71-x,IT0 71
DE0 24,DE0 88
DE0 24,DE0 60
FI6 18-x,FI6 18
SE6 38-x,SE6 38
GR0 2,GR0 5
GR0 2,GR0 13
FR0 137,FR0 8
FR0 137,FR0 31
CZ0 9,CZ0 4
CZ0 9,CZ0 0
CZ0 9,CZ0 3
CZ0 9,CZ0 9-x
GB4 66,GB4 66-x
GB4 66,GB4 40
NO6 16,NO6 22
NO6 16,NO6 25
NO6 16,NO6 16-x
NO6 16,NO6 11
NO6 16,NO6 35
SE6 15,SE6 15-x
SE6 15,SE6 40
HU0 2,HU0 2-x
HU0 2,HU0 5
HU0 2,HR0 3
FR0 160,FR0 160-x
FR0 160,FR0 33
FR0 156,FR0 156-x
IT0 89,IT0 89-x
IT0 89,IT0 96
IT0 33,IT0 54
IT0 33,IT0 33-x
IT0 33,IT0 63
IT0 33,IT0 81
IT0 33,IT0 94
IT0 33,IT0 34
DK0 1-x,DK0 1
DE0 97,DE0 97-x
DE0 97,DE0 14
IT0 21,IT0 45
FR0 137-x,FR0 137
GB4 52,GB4 26
GB4 52,GB4 52-x
ES0 4,ES0 22
ES0 4,ES0 21
SE6 20,SE6 4
SE6 20,SE6 20-x
SE6 20,SE6 29
FR0 14-x,FR0 14
GB4 38,GB4 51
GB4 38,GB4 38-x
GB4 38,GB4 1
GB4 55,GB4 31
GB4 55,GB4 55-x
IT0 34,IT0 5
IT0 34,IT0 34-x
IT0 34,IT0 22
IE2 3,IE2 1
IE2 3,IE2 3-x
DE0 121,DE0 37
DE0 121,DE0 121-x
ES0 2,ES0 59
ES0 2,ES0 63
FR0 77,FR0 77-x
FR0 113-x,FR0 113
BE0 22,BE0 22-x
BE0 22,BE0 3
IT0 97,IT0 97-x
IT0 97,IT0 6
IT0 97,IT0 53
NO6 25,NO6 15
NO6 25,NO6 25-x
IT0 9-x,IT0 9
ES0 66,ES0 9
ES0 66,ES0 21
GB4 70,GB4 24
GB4 70,GB4 21
GB4 70,GB4 70-x
IT0 25,IT0 46
IT0 25,IT0 25-x
IT0 25,IT0 67
IT0 86,IT0 51
IT0 86,IT0 86-x
IT0 15,IT0 90
IT0 15,IT0 53
IT0 15,IT0 87
IT0 15,IT0 15-x
GB4 54,GB4 87
GB4 54,GB4 94
GB4 54,GB4 54-x
DE0 84-x,DE0 84
FR0 4,FR0 4-x
FR0 4,FR0 105
FR0 4,FR0 106
FI6 5,FI6 17
FI6 5,FI6 25
FI6 5,FI6 11
FI6 5,FI6 5-x
ES0 66-x,ES0 66
DE0 10,DE0 10-x
SK0 6,SK0 4
SK0 6,SK0 1
SK0 6,SK0 7
SK0 6,SK0 0
SK0 6,SK0 6-x
NO6 12,NO6 3
NO6 12,NO6 12-x
NO6 21,NO6 14
NO6 21,NO6 4
NO6 21,NO6 30
GB4 81,GB4 56
GB4 81,GB4 81-x
BE0 5-x,BE0 5
DE0 146,DE0 99
DE0 146,DE0 146-x
EE5 2,EE5 2-x
EE5 2,EE5 1
ES0 0-x,ES0 0
IT0 90,IT0 96
IT0 90,IT0 90-x
IT0 90,IT0 87
IT0 90,IT0 49
GR0 13-x,GR0 13
PL0 3,PL0 3-x
PL0 3,PL0 18
PL0 3,PL0 46
BE0 4,BE0 27
BE0 4,BE0 4-x
DE0 77,DE0 39
DE0 82,DE0 140
ES0 60,ES0 60-x
ES0 60,ES0 5
GB4 84,GB4 17
GB4 84,GB4 84-x
MK0 0,RS0 0
MK0 0,RS0 11
MK0 0,BG0 3
FR0 144,FR0 144-x
FR0 144,FR0 115
FR0 104,FR0 31
FR0 104,FR0 137
FR0 104,FR0 104-x
BG0 9,BG0 9-x
BG0 9,BG0 6
RO0 7,RO0 13
RO0 7,RO0 12
RO0 7,RO0 2
RO0 7,RO0 14
RO0 7,RO0 4
FR0 35,FR0 133
FR0 35,FR0 54
FR0 35,FR0 44
FR0 35,FR0 35-x
NL0 16,DE0 117
NL0 16,NL0 5
NL0 16,NL0 16-x
GB4 44,GB4 24
GB4 44,GB4 70
DE0 20,DE0 20-x
DE0 20,DE0 40
DE0 22,DE0 22-x
DE0 22,DE0 138
DE0 22,DE0 96
DE0 22,DE0 28
DE0 41-x,DE0 41
FR0 110,FR0 160
FR0 110,FR0 14
GB4 77,GB4 77-x
DE0 123,DE0 123-x
DE0 123,PL0 41
GB4 2,GB4 39
GB4 2,GB4 30
GB4 2,GB4 2-x
ES0 21,ES0 22
ES0 21,ES0 21-x
ES0 21,ES0 57
ES0 21,ES0 49
CZ0 11,CZ0 11-x
CZ0 11,CZ0 2
CZ0 11,CZ0 12
IT0 24,IT0 24-x
IT0 24,IT0 39
IT0 24,IT0 68
FR0 101,FR0 139
FR0 101,BE0 8
FR0 101,FR0 13
DE0 44,DE0 44-x
DE0 44,DE0 125
BA0 2,RS0 3
BA0 2,BA0 2-x
PT0 5,PT0 5-x
PT0 5,PT0 13
FR0 88,FR0 7
FR0 88,FR0 89
FR0 88,BE0 5
FR0 88,FR0 88-x
ES0 11,ES0 70
ES0 11,ES0 53
ES0 11,ES0 48
ES0 11,ES0 11-x
ES0 11,ES0 20
IT0 21-x,IT0 21
DE0 31,DE0 94
DE0 31,DE0 31-x
FR0 106,FR0 106-x
FR0 106,FR0 105
FR0 106,FR0 131
DE0 36,DE0 36-x
DE0 36,DE0 51
GB4 21,GB4 57
GB4 21,GB4 77
GB4 21,GB4 89
GB4 21,GB4 36
GB4 21,GB4 88
ES0 26,ES0 2
ES0 26,ES0 59
ES0 26,ES0 26-x
IT0 5-x,IT0 5
DE0 40,DE0 40-x
DE0 40,DE0 13
DE0 40,DE0 44
DE0 40,DE0 75
DE0 40,DE0 42
DE0 113,DE0 113-x
DE0 113,DE0 79
IT0 30,IT0 30-x
IT0 30,IT0 58
DE0 29,DE0 29-x
DE0 29,DE0 43
IT0 49,IT0 96
IT0 49,IT0 39
IT0 49,IT0 55
IT0 49,IT0 93
IT0 49,IT0 49-x
IT0 49,IT0 1
GR0 14,GR0 14-x
GR0 14,GR0 1
GB4 95,GB4 38
GB4 95,GB4 95-x
GB4 95,GB4 65
IT0 18-x,IT0 18
PL0 7,PL0 7-x
PL0 7,PL0 21
PL0 7,PL0 20
ES0 3,ES0 25
ES0 3,ES0 51
ES0 3,ES0 3-x
FR0 152,FR0 152-x
FR0 152,FR0 52
GB4 94,GB4 66
GB4 94,GB4 0
GB4 94,GB4 25
GB4 94,GB4 94-x
NO6 28,NO6 9
NO6 28,NO6 28-x
NO6 28,NO6 39
NO6 28,NO6 31
ES0 40,ES0 7
ES0 40,ES0 45
ES0 40,ES0 76
SE6 42,SE6 42-x
SE6 42,SE6 20
SE6 42,SE6 13
IT0 76,IT0 47
IT0 76,IT0 76-x
IT0 61,IT0 61-x
FR0 134,FR0 134-x
FR0 134,FR0 20
FR0 134,FR0 66
DE0 148,DE0 148-x
GB4 27,GB4 27-x
GB4 27,GB4 19
GB4 27,GB4 46
GB4 27,GB4 35
IT0 84,IT0 17
IT0 84,IT0 84-x
IT0 84,IT0 36
BE0 18-x,BE0 18
IT0 83-x,IT0 83
CZ0 15,SK0 5
CZ0 15,CZ0 15-x
CZ0 15,AT0 2
CZ0 15,SK0 1
GB4 62,GB4 62-x
GB4 62,GB4 1
GB4 63,GB4 28
GB4 63,GB4 63-x
GB4 67,GB4 67-x
GB4 67,GB4 29
CZ0 0-x,CZ0 0
IT1 0,IT1 0-x
DE0 55,DE0 20
DE0 55,DE0 128
DE0 55,DE0 55-x
ES0 14-x,ES0 14
NO6 19,NO6 19-x
NL0 7-x,NL0 7
FR0 142-x,FR0 142
ES0 17-x,ES0 17
FR0 67,FR0 69
FR0 67,FR0 67-x
DE0 129,DE0 1
DE0 129,DE0 129-x
FR0 125,FR0 0
FR0 125,FR0 125-x
IT0 39,IT0 8
IT0 39,IT0 39-x
IT0 39,IT0 44
GB4 24,GB4 3
GR0 10,GR0 12
GR0 10,GR0 10-x
FR0 25,FR0 25-x
FR0 25,FR0 51
FR0 145,FR0 43
HU0 9,RS0 10
HU0 9,HU0 9-x
HU0 9,RO0 8
NO6 9,NO6 9-x
ES0 1,ES0 70
ES0 1,ES0 74
ES0 1,ES0 32
ES0 1,ES0 1-x
CH0 14,CH0 1
CH0 14,CH0 3
ES0 71-x,ES0 71
SE6 29,SE6 29-x
SE6 29,SE6 31
CH0 5,CH0 5-x
CH0 5,CH0 8
DE0 66,DE0 84
DE0 66,DE0 66-x
FR0 111-x,FR0 111
RO0 12,RO0 13
RO0 12,RO0 2
RO0 12,RO0 12-x
RO0 12,RO0 14
FI6 16,FI6 10
FI6 16,FI6 2
DE0 7,DE0 7-x
DE0 7,CH0 2
DE0 149,DE0 149-x
MK0 1,MK0 0
MK0 1,MK0 1-x
DE0 119,DE0 119-x
DE0 119,DE0 71
AT0 19,AT0 16
AT0 19,AT0 19-x
DE0 62,DE0 47
DE0 62,DE0 137
DE0 62,DE0 62-x
BE0 17,BE0 26
BE0 17,BE0 14
BE0 17,BE0 4
FR0 116,FR0 116-x
FR0 116,FR0 132
DE0 33,DE0 63
DE0 33,DE0 12
DE0 33,DE0 33-x
ES0 28,ES0 61
ES0 28,ES0 30
ES0 28,ES0 19
ES0 28,ES0 36
ES0 28,ES0 43
DE0 75,DE0 75-x
DE0 75,DE0 104
DE0 75,DE0 50
NO6 36,NO6 10
CH0 3,CH0 3-x
CH0 3,CH0 1
CH0 3,CH0 7
CH0 3,CH0 12
NO6 1,NO6 1-x
NO6 10,NO6 10-x
NO6 10,NO6 18
NO6 10,NO6 26
GB4 8,GB4 8-x
GB4 8,GB4 83
HU0 7,HU0 3
HU0 7,HU0 6
HU0 7,HU0 7-x
HU0 7,HU0 11
ES0 10,ES0 71
DE0 56,DE0 56-x
DE0 56,DE0 25
BE0 21,BE0 4
BE0 21,BE0 21-x
SE6 41,SE6 41-x
SE6 41,SE6 29
RO0 0,RO0 6
RO0 0,RO0 8
RO0 0,RO0 0-x
FR0 8,FR0 8-x
FR0 8,FR0 37
ES0 51,ES0 25
ES0 51,ES0 51-x
ES0 51,ES0 62
GB4 57,GB4 52
GB4 57,GB4 57-x
FR0 40-x,FR0 40
IT0 44,IT0 91
IT0 44,IT0 44-x
IT0 44,SI0 3
AT0 8,SI0 2
AT0 8,AT0 4
AT0 8,AT0 8-x
ES0 45,ES0 28
PL0 18,PL0 26
PL0 18,PL0 18-x
HU0 11,HU0 11-x
HU0 11,HU0 3
HU0 11,HU0 6
NO6 7,NO6 37
IT0 4,IT0 30
IT0 4,IT0 4-x
ES0 49-x,ES0 49
GB4 75,GB4 95
FR0 91,FR0 91-x
ES0 13-x,ES0 13
RS0 3,RS0 3-x
RS0 3,RS0 12
RS0 3,RS0 13
RS0 3,RS0 4
GB4 41,GB4 41-x
GB4 41,GB4 31
GB4 41,GB4 63
RO0 11-x,RO0 11
FR0 29,FR0 29-x
FR0 29,FR0 52
FR0 128,FR0 58
FR0 128,FR0 54
FR0 128,FR0 128-x
IT0 11,IT0 11-x
IT0 11,IT0 33
SE6 21,SE6 10
SE6 21,SE6 21-x
SE6 21,SE6 28
BE0 2,BE0 6
BE0 2,BE0 2-x
AT0 22,AT0 14
AT0 22,AT0 22-x
EE5 0,EE5 1
EE5 0,EE5 2
EE5 0,LV5 1
IT0 83,IT0 39
IT0 60,IT0 23
IT0 60,IT0 92
IT0 60,IT0 77
IT0 60,IT0 12
IT0 60,IT0 84
FR0 143,FR0 143-x
FR0 143,FR0 57
FR0 143,FR0 103
FR0 143,FR0 142
IT0 60-x,IT0 60
GB4 93,GB4 64
NO6 6,NO6 6-x
NO6 6,NO6 19
DE0 142,DE0 23
DE0 142,DE0 142-x
DE0 142,DE0 58
PT0 3,PT0 15
PT0 3,PT0 3-x
LU0 0,LU0 0-x
LU0 0,DE0 76
FR0 15,FR0 138
FR0 15,FR0 129
FR0 15,FR0 15-x
IT0 68,IT0 8
IT0 68,IT0 16
IT0 68,IT0 68-x
FR0 155-x,FR0 155
IT0 59,IT0 97
IT0 59,IT0 59-x
IT0 59,IT0 6
IT0 59,IT0 70
IT0 59,IT0 53
IT1 3-x,IT1 3
PL0 2,PL0 2-x
PL0 2,PL0 38
ES0 34,ES0 34-x
BG0 6,BG0 8
BG0 6,BG0 6-x
DE0 24-x,DE0 24
BE0 12,BE0 16
BE0 12,BE0 12-x
FI6 6-x,FI6 6
NO6 5,NO6 28
NO6 5,NO6 5-x
DE0 112,DE0 89
DE0 112,DE0 112-x
GB2 0-x,GB2 0
BG0 0,BG0 0-x
LT5 2,LT5 2-x
LT5 2,LT5 0
DE0 37,DE0 103
DE0 37,DE0 37-x
DE0 37,DE0 73
DE0 14,DE0 70
DE0 14,DE0 14-x
DE0 14,DE0 150
DE0 14,DE0 47
PT0 4,PT0 4-x
PT0 4,PT0 2
DE0 30,DE0 81
DE0 30,DE0 30-x
DE0 30,DE0 41
FR0 110-x,FR0 110
IT0 46,IT0 81
IT0 46,IT0 46-x
SE6 17,SE6 15
SE6 17,NO6 2
SE6 17,SE6 40
SE6 17,SE6 17-x
CH0 9,CH0 9-x
CH0 9,CH0 11
CH0 9,CH0 2
DE0 86,DE0 109
DE0 86,DE0 93
DE0 86,DE0 68
DE0 86,DE0 86-x
DE0 63,DE0 12
DE0 63,DE0 135
DE0 63,DE0 74
DE0 63,DE0 63-x
GB4 0,GB4 84
GB4 0,GB4 0-x
CZ0 1,CZ0 3
CZ0 1,CZ0 1-x
CZ0 1,CZ0 7
DE0 136-x,DE0 136
IT0 42,IT0 79
IT0 94,IT0 94-x
ES0 29-x,ES0 29
FR0 54,FR0 86
FR0 54,FR0 99
FR0 54,CH0 6
FR0 54,FR0 54-x
FR0 54,FR0 154
NL0 2-x,NL0 2
CZ0 10,CZ0 10-x
CZ0 10,CZ0 3
CZ0 10,CZ0 20
CZ0 10,SK0 6
DE0 83,DE0 83-x
DE0 83,DE0 108
FI6 27,FI6 0
FI6 27,FI6 27-x
HR0 1,HR0 4
HR0 1,HR0 1-x
HR0 1,HR0 2
HR0 1,HR0 5
DE0 5,DE0 149
DE0 5,DE0 5-x
DE0 150,DE0 121
DE0 150,DE0 120
DE0 150,DE0 37
DE0 150,DE0 150-x
FI6 10,FI6 17
FI6 10,FI6 26
DE0 138,DE0 80
DE0 138,DE0 96
DE0 138,DE0 138-x
FI6 2,FI6 18
FI6 2,FI6 2-x
PT0 8,PT0 8-x
PT0 8,PT0 11
ES0 71,PT0 12
BE0 17-x,BE0 17
GB4 72,GB4 41
PL0 19,PL0 2
PL0 19,PL0 19-x
PL0 19,PL0 34
PL0 19,PL0 31
FR0 57,FR0 142
FR0 57,FR0 46
FR0 57,FR0 57-x
DE0 69,DE0 11
DE0 69,DE0 69-x
IT0 45-x,IT0 45
PL0 17,PL0 31
PL0 17,PL0 17-x
GB4 44-x,GB4 44
AT0 18,HU0 4
AT0 18,AT0 18-x
AT0 4,SI0 1
AT0 4,AT0 4-x
RO0 15,RO0 1
RO0 15,RO0 15-x
RO0 15,RO0 10
IT0 92,IT0 92-x
IT0 92,IT0 84
IT0 55,IT0 55-x
IT0 55,IT0 68
GR0 9,GR0 12
GR0 9,GR0 6
GR0 9,GR0 1
GR0 9,GR0 9-x
FR0 39,FR0 39-x
FI6 22,FI6 24
FI6 22,FI6 22-x
GB4 92,GB4 8
GB4 92,GB4 83
GB4 92,GB4 92-x
GB4 92,GB4 47
BE0 14,BE0 21
BE0 14,BE0 11
BE0 14,BE0 14-x
ES0 78,ES0 56
NL0 26,NL0 8
NL0 26,NL0 26-x
RS0 7,RS0 7-x
SE6 36,SE6 36-x
SE6 36,NO6 2
NO6 17,NO6 17-x
IT0 63-x,IT0 63
SE6 23,SE6 23-x
SE6 23,SE6 39
DE0 85,DE0 12
DE0 85,DE0 85-x
DE0 85,DE0 130
NO6 21-x,NO6 21
FR0 62,FR0 9
FR0 62,FR0 62-x
NO6 31,NO6 31-x
NO6 31,NO6 39
SI0 3,SI0 0
SI0 3,HR0 1
SI0 3,SI0 3-x
HU0 6,HU0 1
HU0 6,HU0 6-x
HU0 6,HU0 3
SE6 11,SE6 16
SE6 11,SE6 42
RO0 11,RO0 13
RO0 11,RO0 5
ES0 47,ES0 25
ES0 47,ES0 62
IT0 19,IT0 82
RO0 3,RO0 3-x
RO0 13,RO0 1
RO0 13,RO0 13-x
IT0 78,IT0 4
DK0 4-x,DK0 4
FR0 124-x,FR0 124
FR0 109,FR0 109-x
FR0 109,IT0 85
FI6 18,FI6 7
FI6 18,FI6 14
FI6 18,FI6 6
FI6 18,FI6 9
GR0 6-x,GR0 6
IT0 64,IT0 64-x
IT0 64,IT0 11
FR0 59-x,FR0 59
FR0 19,FR0 19-x
FR0 19,FR0 56
DE0 0,DE0 0-x
DE0 0,DE0 136
BG0 2,BG0 2-x
BG0 2,RO0 11
ES0 19,ES0 43
ES0 19,ES0 19-x
ES0 19,ES0 44
ES0 19,ES0 1
GB4 1,GB4 12
GB4 1,GB4 53
FR0 21,FR0 69
FR0 21,DE0 61
EE5 0-x,EE5 0
FI6 12,FI6 12-x
FI6 12,FI6 13
FR0 61,FR0 32
FR0 61,FR0 112
CZ0 16,CZ0 17
CZ0 16,CZ0 16-x
CH0 14-x,CH0 14
ES0 42,ES0 77
ES0 42,ES0 42-x
DE0 109,DE0 134
DE0 109,DE0 109-x
DE0 135,DE0 135-x
DE0 135,DE0 133
DE0 135,DE0 114
FR0 96-x,FR0 96
BG0 1,BG0 8
BG0 1,BG0 10
BG0 1,BG0 7
BG0 1,BG0 5
PL0 30,PL0 15
PL0 30,PL0 30-x
NO6 40,NO6 29
NO6 40,NO6 10
NO6 40,NO6 40-x
DK6 2,DK6 3
DK0 2,DK0 0
FR0 133,FR0 133-x
FR0 133,FR0 16
ES0 53,ES0 3
ES0 53,ES0 51
ES0 53,ES0 53-x
ES0 14,ES0 56
ES0 14,ES0 76
DE0 95,DE0 95-x
DE0 95,DE0 104
DE0 95,DE0 56
ES0 9,ES0 9-x
ES0 9,ES0 57
ES0 9,ES0 34
SE6 1,SE6 1-x
SE6 1,SE6 16
DE0 87,DE0 27
DE0 87,DE0 126
DE0 87,DE0 87-x
IE2 4,IE2 1
IE2 4,IE2 4-x
SE6 33,SE6 11
SE6 33,SE6 33-x
DE0 114,DE0 37
DE0 114,DE0 114-x
DE0 99-x,DE0 99
GB4 42,GB4 42-x
GB4 42,GB4 2
SE6 0,FI6 14
SE6 0,SE6 0-x
FR0 122-x,FR0 122
GR0 11-x,GR0 11
MK0 0-x,MK0 0
PL0 27,PL0 22
PL0 27,PL0 14
PL0 27,PL0 27-x
DE0 116,DE0 52
DE0 116,DE0 116-x
DE0 116,DE0 111
LV5 1,LV5 0
IT0 38,IT0 58
FR0 98,FR0 98-x
FR0 98,FR0 118
FR0 136,FR0 136-x
DE0 79,DE0 32
DE0 79,DE0 2
DE0 79,DE0 79-x
ES0 46-x,ES0 46
IT0 82,IT0 35
IT0 82,IT0 28
IT0 82,IT0 82-x
SE6 28,SE6 33
SE6 28,SE6 16
SE6 28,SE6 35
IE2 7,IE2 3
IE2 7,IE2 7-x
IE2 7,IE2 2
IE2 7,IE2 4
FI6 14-x,FI6 14
ES0 49,PT0 8
HU0 8,HU0 8-x
HU0 8,HU0 2
DE0 131,DE0 88
DE0 131,DE0 60
DE0 131,DE0 24
DE0 131,DE0 90
DE0 131,DE0 131-x
NO6 30,NO6 33
NO6 30,NO6 8
NO6 30,NO6 10
NO6 30,NO6 40
NO6 30,NO6 23
NO6 30,NO6 30-x
ES0 7-x,ES0 7
DE0 125,DE0 11
DE0 125,DE0 125-x
IT0 3,IT0 41
IT0 3,IT0 3-x
IT0 3,IT0 61
IT0 3,IT0 86
SE6 28-x,SE6 28
BE0 3,BE0 3-x
BE0 3,BE0 9
BG0 10,BG0 2
BG0 10,BG0 10-x
GB4 30,GB4 30-x
CZ0 18,CZ0 5
CZ0 18,CZ0 15
CZ0 18,CZ0 18-x
DE0 45,DE0 103
DE0 45,DE0 91
DE0 45,DE0 45-x
FR0 83-x,FR0 83
AT0 17,AT0 17-x
AT0 17,AT0 2
FR0 103,FR0 126
FR0 103,FR0 117
FR0 103,FR0 78
FR0 103,FR0 103-x
FR0 103,FR0 42
FR0 103,FR0 146
FR0 103,FR0 35
ES0 56-x,ES0 56
FR0 27,FR0 62
FR0 27,FR0 9
FR0 27,FR0 47
FR0 27,FR0 82
FR0 27,FR0 27-x
PL0 33,PL0 1
PL0 33,PL0 33-x
ES0 76,ES0 28
FI6 3,FI6 10
FI6 3,FI6 5
FI6 3,FI6 26
FI6 3,FI6 12
FI6 3,FI6 23
GB4 3,GB4 37
GB4 3,GB4 52
GB4 3,GB4 48
GB4 3,GB4 3-x
GB4 3,GB4 23
SK0 5,SK0 5-x
SK0 5,SK0 8
SE6 3,SE6 5
SE6 3,SE6 45
FR0 92,FR0 4
FR0 92,FR0 105
FR0 92,FR0 92-x
GB4 85,GB4 85-x
GB4 85,GB4 31
GB4 43,GB4 43-x
GB4 43,GB4 7
GB4 20,GB4 45
GB4 20,GB4 20-x
FR0 159,FR0 38
FR0 159,FR0 159-x
FR0 159,FR0 20
SE6 13,SE6 20
SE6 13,SE6 13-x
SE6 13,SE6 30
ES0 20,ES0 48
ES0 20,ES0 20-x
ES0 20,ES0 52
PL0 22,PL0 22-x
PL0 22,PL0 14
NL0 25-x,NL0 25
ES0 77,ES0 77-x
ES0 77,ES0 32
NL0 30,NL0 30-x
NL0 30,NL0 26
CZ0 19,CZ0 5
